text,label
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0245604036!,1
URGENT! Wrong transfer of GHS 3633 to your number. Call 0557658867 immediately to return money!,1
Your transfer of GHS 1469 to 0114 496 0955 was successful. Ref: TXN550566.,0
You have received GHS 338 from 0191 498 0830. Ref: 0c5a7e28. Balance: GHS 685.,0
MTN MoMo Alert: Cash out of GHS 187 successful at Miah Inc. New balance: GHS 3360.,0
Send back GHS 376 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
Your transfer of GHS 843 to 01144960879 was successful. Ref: TXN724541.,0
Send back GHS 1185 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
Send back GHS 297 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
You have received GHS 300 from (01632)960110. Ref: 0b3e52e2. Balance: GHS 3885.,0
MTN MoMo Alert: Cash out of GHS 323 successful at Williams-Vaughan. New balance: GHS 4087.,0
"MTN MoMo Alert: Cash out of GHS 1971 successful at Ali, Hall and Davies. New balance: GHS 9604.",0
MTN MoMo Alert: Cash out of GHS 642 successful at Read-Walker. New balance: GHS 800.,0
You have received GHS 358 from +44(0)292018935. Ref: 08df862e. Balance: GHS 3927.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0244346073!,1
Your transfer of GHS 3192 to 029 2018 0477 was successful. Ref: TXN312993.,0
Your transfer of GHS 1092 to +44(0)289018160 was successful. Ref: TXN880506.,0
URGENT! Wrong transfer of GHS 4180 to your number. Call 0552634259 immediately to return money!,1
Your transfer of GHS 1076 to 08081570326 was successful. Ref: TXN756915.,0
Your transfer of GHS 2210 to +441632960781 was successful. Ref: TXN634317.,0
MTN MoMo Alert: Cash out of GHS 1954 successful at Patel-Phillips. New balance: GHS 2598.,0
URGENT! Wrong transfer of GHS 1102 to your number. Call 0558927079 immediately to return money!,1
Your transfer of GHS 967 to +443069990783 was successful. Ref: TXN170273.,0
Your transfer of GHS 3859 to +44(0)306 999 0606 was successful. Ref: TXN279113.,0
You have received GHS 452 from 020 7946 0994. Ref: e8daa891. Balance: GHS 3819.,0
You have received GHS 14 from 0151 4960645. Ref: 77d29e22. Balance: GHS 877.,0
Your transfer of GHS 2820 to +44(0)151 4960268 was successful. Ref: TXN497641.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0247365383!,1
You won GHS 59133 prize! Click here to claim: https://mtn-claim.xyz/ref=d1ef15 Confirm PIN now!,1
URGENT! Wrong transfer of GHS 2220 to your number. Call 0558493075 immediately to return money!,1
You have received GHS 909 from 01414960636. Ref: 5180f9f4. Balance: GHS 1298.,0
"MTN MoMo Alert: Cash out of GHS 1510 successful at Morris, Wright and Howell. New balance: GHS 1575.",0
MTN MoMo Alert: Cash out of GHS 845 successful at Green-Clements. New balance: GHS 344.,0
You have received GHS 777 from +44808 157 0002. Ref: 9398345b. Balance: GHS 3218.,0
You have received GHS 834 from 0808 157 0074. Ref: 9aa974de. Balance: GHS 1281.,0
MTN MoMo Alert: Cash out of GHS 1512 successful at Moss-Ali. New balance: GHS 9618.,0
MTN MoMo Alert: Cash out of GHS 65 successful at Clarke LLC. New balance: GHS 9844.,0
You have received GHS 66 from +44(0)141 496 0079. Ref: 4f7cac87. Balance: GHS 3156.,0
"MTN MoMo Alert: Cash out of GHS 73 successful at Hancock, Williams and Hughes. New balance: GHS 5665.",0
"MTN MoMo Alert: Cash out of GHS 844 successful at Sharp, Taylor and Jordan. New balance: GHS 9708.",0
"MTN MoMo Alert: Cash out of GHS 401 successful at Knight, Hodgson and Little. New balance: GHS 5802.",0
MTN MoMo Alert: Cash out of GHS 101 successful at Smith-Slater. New balance: GHS 9256.,0
You have received GHS 430 from +44(0)20 7496 0951. Ref: 4c07c2a0. Balance: GHS 836.,0
Send back GHS 2300 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
You have received GHS 62 from +44(0)306 999 0601. Ref: 604ddec5. Balance: GHS 2403.,0
URGENT! Wrong transfer of GHS 2822 to your number. Call 0552513386 immediately to return money!,1
MTN MoMo Alert: Cash out of GHS 1010 successful at Clarke and Sons. New balance: GHS 5066.,0
You have received GHS 310 from +44113 496 0947. Ref: b16c4e61. Balance: GHS 4064.,0
MTN MoMo Alert: Cash out of GHS 1234 successful at Stevens Inc. New balance: GHS 9389.,0
You have received GHS 517 from 03069990077. Ref: 3192944b. Balance: GHS 4095.,0
You have received GHS 162 from (0131) 496 0828. Ref: 07758d4d. Balance: GHS 2277.,0
MTN MoMo Alert: Cash out of GHS 221 successful at Yates-Russell. New balance: GHS 1724.,0
You have received GHS 914 from (020) 74960589. Ref: 6f584f53. Balance: GHS 4237.,0
Send back GHS 2834 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
You have received GHS 365 from +4420 7496 0427. Ref: aec3d750. Balance: GHS 4455.,0
"MTN MoMo Alert: Cash out of GHS 1284 successful at Kemp, Cooper and Gill. New balance: GHS 3057.",0
URGENT! Wrong transfer of GHS 1049 to your number. Call 0555226257 immediately to return money!,1
MTN MoMo Alert: Cash out of GHS 1227 successful at Ferguson-White. New balance: GHS 7070.,0
URGENT! Wrong transfer of GHS 1804 to your number. Call 0552074915 immediately to return money!,1
URGENT! Wrong transfer of GHS 733 to your number. Call 0555963273 immediately to return money!,1
You won GHS 24504 prize! Click here to claim: https://mtn-claim.xyz/ref=2d46f1 Confirm PIN now!,1
MTN MoMo Alert: Cash out of GHS 977 successful at Jones-McLean. New balance: GHS 5410.,0
MTN MoMo Alert: Cash out of GHS 201 successful at O'Connor LLC. New balance: GHS 3979.,0
You have received GHS 883 from +44161 496 0998. Ref: 667eefeb. Balance: GHS 2765.,0
URGENT! Wrong transfer of GHS 4418 to your number. Call 0553599737 immediately to return money!,1
MTN MoMo Alert: Cash out of GHS 780 successful at Allen LLC. New balance: GHS 935.,0
Your transfer of GHS 4230 to (0808) 157 0991 was successful. Ref: TXN823786.,0
You have received GHS 87 from +441164960767. Ref: d34a8d7c. Balance: GHS 1701.,0
MTN MoMo Alert: Cash out of GHS 1529 successful at Parker LLC. New balance: GHS 7925.,0
Your transfer of GHS 3969 to +44(0)29 2018008 was successful. Ref: TXN843711.,0
MTN MoMo Alert: Cash out of GHS 1401 successful at Lee Ltd. New balance: GHS 9663.,0
You have received GHS 296 from (020) 7496 0719. Ref: fa07da2f. Balance: GHS 1212.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0241669706!,1
URGENT! Wrong transfer of GHS 2408 to your number. Call 0559360209 immediately to return money!,1
Your transfer of GHS 3378 to 029 2018318 was successful. Ref: TXN926913.,0
You have received GHS 377 from 029 2018276. Ref: c8395572. Balance: GHS 3380.,0
You have received GHS 788 from (0131)4960308. Ref: a15b848f. Balance: GHS 528.,0
Your transfer of GHS 2370 to 0116 496 0271 was successful. Ref: TXN458618.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0245575185!,1
You have received GHS 991 from (0808)1570898. Ref: 28429c25. Balance: GHS 2631.,0
MTN MoMo Alert: Cash out of GHS 676 successful at Thompson Inc. New balance: GHS 1796.,0
MTN MoMo Alert: Cash out of GHS 399 successful at Nicholls Ltd. New balance: GHS 4807.,0
MTN MoMo Alert: Cash out of GHS 236 successful at Wood-Smith. New balance: GHS 5174.,0
Your transfer of GHS 416 to (01632) 960 946 was successful. Ref: TXN619331.,0
You have received GHS 256 from (0114) 4960511. Ref: 7a342945. Balance: GHS 3777.,0
"MTN MoMo Alert: Cash out of GHS 170 successful at O'Donnell, Morris and Hall. New balance: GHS 3273.",0
You have received GHS 285 from +44118 496 0556. Ref: 8ee750c5. Balance: GHS 1707.,0
Your transfer of GHS 3652 to (0114) 496 0674 was successful. Ref: TXN477030.,0
Your transfer of GHS 3360 to 0306 999 0820 was successful. Ref: TXN649627.,0
Your transfer of GHS 2128 to (0151)4960882 was successful. Ref: TXN625108.,0
You won GHS 13245 prize! Click here to claim: https://mtn-claim.xyz/ref=02b881 Confirm PIN now!,1
URGENT! Wrong transfer of GHS 1865 to your number. Call 0558530484 immediately to return money!,1
MTN MoMo Alert: Cash out of GHS 257 successful at Evans and Sons. New balance: GHS 1970.,0
You have received GHS 856 from (0161)4960031. Ref: f679c001. Balance: GHS 4501.,0
You have received GHS 125 from +44(0)116 4960399. Ref: 8d02bf8d. Balance: GHS 3269.,0
You have received GHS 197 from +44(0)1632 960 105. Ref: af982f38. Balance: GHS 1195.,0
Your transfer of GHS 1232 to +44(0)161 496 0681 was successful. Ref: TXN560603.,0
Send back GHS 1922 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
Your transfer of GHS 1857 to +44121 4960118 was successful. Ref: TXN999047.,0
You have received GHS 825 from +44(0)1144960887. Ref: bef441e1. Balance: GHS 4303.,0
You have received GHS 195 from +44(0)9098790408. Ref: dad19618. Balance: GHS 4524.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0246318718!,1
You have received GHS 819 from 01632 960 059. Ref: 750575b3. Balance: GHS 681.,0
You have received GHS 126 from +44191 4960975. Ref: 3efd88e8. Balance: GHS 3654.,0
You have received GHS 265 from (0909) 8790814. Ref: 17d3f0c6. Balance: GHS 1502.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0241561842!,1
You have received GHS 568 from +44(0)114 496 0746. Ref: a4d7dbb1. Balance: GHS 2793.,0
Your transfer of GHS 1718 to (0141) 496 0904 was successful. Ref: TXN343249.,0
Your transfer of GHS 3419 to +44(0)29 2018167 was successful. Ref: TXN885673.,0
You have received GHS 358 from +44117 4960937. Ref: 2c474306. Balance: GHS 1414.,0
Send back GHS 383 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
MTN MoMo Alert: Cash out of GHS 521 successful at Kirby-Lane. New balance: GHS 7523.,0
MTN MoMo Alert: Cash out of GHS 885 successful at Moore-Walker. New balance: GHS 5751.,0
You have received GHS 266 from (0131) 496 0448. Ref: 3808cfed. Balance: GHS 2731.,0
You have received GHS 396 from +44121 4960195. Ref: 097326e4. Balance: GHS 4084.,0
You have received GHS 643 from (0116) 496 0218. Ref: e689e99d. Balance: GHS 672.,0
You have received GHS 11 from +44(0)161 4960995. Ref: a04b69eb. Balance: GHS 2863.,0
MTN MoMo Alert: Cash out of GHS 531 successful at Williams-Fisher. New balance: GHS 6991.,0
"MTN MoMo Alert: Cash out of GHS 383 successful at Norton, Parker and Henderson. New balance: GHS 6879.",0
You have received GHS 930 from 020 74960241. Ref: 9f0ca7d8. Balance: GHS 1884.,0
Your transfer of GHS 2388 to (0909) 8790642 was successful. Ref: TXN267526.,0
You have received GHS 708 from (0114) 4960115. Ref: 767762e7. Balance: GHS 2269.,0
Your transfer of GHS 1376 to 0118 4960939 was successful. Ref: TXN195184.,0
"MTN MoMo Alert: Cash out of GHS 903 successful at Pugh, West and Gilbert. New balance: GHS 3846.",0
Your transfer of GHS 1158 to +44(0)117 4960813 was successful. Ref: TXN163852.,0
Your transfer of GHS 4520 to (0118) 496 0704 was successful. Ref: TXN951966.,0
MTN MoMo Alert: Cash out of GHS 855 successful at Morley and Sons. New balance: GHS 2440.,0
URGENT! Wrong transfer of GHS 589 to your number. Call 0554691735 immediately to return money!,1
You have received GHS 357 from (0141) 496 0016. Ref: f2608fcc. Balance: GHS 1140.,0
MTN MoMo Alert: Cash out of GHS 1234 successful at Harrison Inc. New balance: GHS 4915.,0
Send back GHS 2146 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
MTN MoMo Alert: Cash out of GHS 1563 successful at Sanders Inc. New balance: GHS 7881.,0
MTN MoMo Alert: Cash out of GHS 1850 successful at Duncan Ltd. New balance: GHS 2843.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0248196204!,1
Send back GHS 1314 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
"MTN MoMo Alert: Cash out of GHS 87 successful at Robinson, Hall and Mistry. New balance: GHS 6493.",0
Your transfer of GHS 150 to +44(0)1414960887 was successful. Ref: TXN326517.,0
You have received GHS 930 from (0118) 4960930. Ref: cf38e06a. Balance: GHS 1674.,0
Your transfer of GHS 3496 to 0306 9990708 was successful. Ref: TXN102442.,0
You have received GHS 851 from +44113 4960718. Ref: a4d884c8. Balance: GHS 4920.,0
Your transfer of GHS 2537 to +44(0)909 8790100 was successful. Ref: TXN185962.,0
Send back GHS 2682 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
Your transfer of GHS 4488 to 01632960769 was successful. Ref: TXN484468.,0
You have received GHS 182 from 0141 4960831. Ref: 0e4543d7. Balance: GHS 4819.,0
Your transfer of GHS 3404 to +443069990941 was successful. Ref: TXN403230.,0
Your transfer of GHS 1312 to +44(0)1632 960115 was successful. Ref: TXN494159.,0
You won GHS 36618 prize! Click here to claim: https://mtn-claim.xyz/ref=8a7bb6 Confirm PIN now!,1
Your transfer of GHS 2043 to +44(0)114 4960720 was successful. Ref: TXN276486.,0
MTN MoMo Alert: Cash out of GHS 1625 successful at Crawford-Thompson. New balance: GHS 5654.,0
Send back GHS 2340 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
URGENT! Wrong transfer of GHS 4266 to your number. Call 0553543281 immediately to return money!,1
Your transfer of GHS 2815 to +441914960048 was successful. Ref: TXN384270.,0
MTN MoMo Alert: Cash out of GHS 1583 successful at Robinson and Sons. New balance: GHS 4853.,0
Your transfer of GHS 1870 to +44808 157 0730 was successful. Ref: TXN222171.,0
MTN MoMo Alert: Cash out of GHS 1443 successful at Thomson Group. New balance: GHS 3751.,0
You won GHS 13470 prize! Click here to claim: https://mtn-claim.xyz/ref=9f093a Confirm PIN now!,1
Send back GHS 554 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
Your transfer of GHS 3188 to +44808 1570579 was successful. Ref: TXN130821.,0
Your transfer of GHS 1692 to 01144960616 was successful. Ref: TXN710667.,0
You have received GHS 818 from (0115) 4960769. Ref: e480209d. Balance: GHS 2696.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0249061987!,1
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0241952506!,1
MTN MoMo Alert: Cash out of GHS 1860 successful at Davies-Burgess. New balance: GHS 762.,0
"MTN MoMo Alert: Cash out of GHS 696 successful at Johnson, Watts and Johnson. New balance: GHS 9499.",0
MTN MoMo Alert: Cash out of GHS 1561 successful at Stewart Inc. New balance: GHS 7565.,0
You have received GHS 745 from 029 2018 0575. Ref: a5ba60c0. Balance: GHS 4449.,0
You have received GHS 919 from +44118 4960917. Ref: 84de82c5. Balance: GHS 1481.,0
You have received GHS 762 from (020)74960848. Ref: 75c32d24. Balance: GHS 542.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0243276888!,1
MTN MoMo Alert: Cash out of GHS 92 successful at Hodgson-Gill. New balance: GHS 4629.,0
Your transfer of GHS 4572 to (0115) 496 0800 was successful. Ref: TXN708930.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0244343362!,1
Your transfer of GHS 2958 to (0118) 496 0374 was successful. Ref: TXN588265.,0
You have received GHS 940 from (0113) 496 0959. Ref: 39771223. Balance: GHS 923.,0
You have received GHS 392 from 01164960618. Ref: 4a6eddfb. Balance: GHS 3864.,0
MTN MoMo Alert: Cash out of GHS 476 successful at Oliver and Sons. New balance: GHS 6245.,0
Your transfer of GHS 1017 to +44289018023 was successful. Ref: TXN844993.,0
MTN MoMo Alert: Cash out of GHS 1775 successful at Curtis-Smith. New balance: GHS 9174.,0
You have received GHS 88 from +44(0)191 4960927. Ref: a5c6d8c4. Balance: GHS 4085.,0
Send back GHS 2615 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
Your transfer of GHS 1678 to (0191)4960240 was successful. Ref: TXN148331.,0
You have received GHS 575 from 01154960943. Ref: 50d2bc6e. Balance: GHS 3949.,0
